year,month,day,hour,temp,temp_source,rhum,rhum_source,prcp,prcp_source,wdir,wdir_source,wspd,wspd_source,wpgt,wpgt_source,pres,pres_source,cldc,cldc_source,coco,coco_source
2026,1,1,0,30.0,metar,46,metar,0.0,dwd_mosmix,20,metar,19.0,metar,,,1012.0,metar,2,dwd_mosmix,2,dwd_mosmix
2026,1,1,1,28.0,metar,51,metar,0.0,dwd_mosmix,30,metar,11.0,metar,,,1013.0,metar,2,dwd_mosmix,7,dwd_mosmix
2026,1,1,2,27.0,metar,51,metar,0.0,dwd_mosmix,20,metar,13.0,metar,,,1014.0,metar,1,dwd_mosmix,7,dwd_mosmix
2026,1,1,3,27.0,metar,51,metar,0.0,dwd_mosmix,20,metar,15.0,metar,,,1014.0,metar,0,dwd_mosmix,7,dwd_mosmix
2026,1,1,4,26.0,metar,58,metar,0.0,dwd_mosmix,10,metar,6.0,metar,,,1014.0,metar,0,dwd_mosmix,18,dwd_mosmix
2026,1,1,5,26.0,metar,54,metar,0.0,dwd_mosmix,10,metar,19.0,metar,,,1014.0,metar,0,dwd_mosmix,18,dwd_mosmix
2026,1,1,6,26.0,metar,54,metar,0.0,dwd_mosmix,20,metar,17.0,metar,,,1014.0,metar,0,dwd_mosmix,7,dwd_mosmix
2026,1,1,7,25.0,metar,54,metar,0.0,dwd_mosmix,30,metar,17.0,metar,,,1013.0,metar,0,dwd_mosmix,18,dwd_mosmix
2026,1,1,8,26.0,metar,51,metar,0.0,dwd_mosmix,20,metar,17.0,metar,,,1013.0,metar,0,dwd_mosmix,1,dwd_mosmix
2026,1,1,9,24.0,metar,57,metar,0.0,dwd_mosmix,70,dwd_mosmix,4.0,metar,,,1013.0,metar,0,dwd_mosmix,1,dwd_mosmix
2026,1,1,10,25.0,metar,54,metar,0.0,dwd_mosmix,360,metar,9.0,metar,,,1013.0,metar,0,dwd_mosmix,8,dwd_mosmix
2026,1,1,11,24.0,metar,57,metar,0.0,dwd_mosmix,20,metar,9.0,metar,,,1014.0,metar,0,dwd_mosmix,8,dwd_mosmix
2026,1,1,12,24.0,metar,57,metar,0.0,dwd_mosmix,20,metar,11.0,metar,,,1014.0,metar,1,dwd_mosmix,8,dwd_mosmix
2026,1,1,13,25.0,metar,54,metar,0.0,dwd_mosmix,30,metar,9.0,metar,,,1014.0,metar,1,dwd_mosmix,7,dwd_mosmix
2026,1,1,14,27.0,metar,51,metar,0.0,dwd_mosmix,40,metar,13.0,metar,,,1015.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,1,15,28.0,metar,45,metar,0.0,dwd_mosmix,30,metar,20.0,metar,22.0,metar,1015.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,1,16,30.0,metar,43,metar,0.0,dwd_mosmix,10,metar,22.0,metar,22.0,metar,1015.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,1,17,31.0,metar,40,metar,0.0,dwd_mosmix,10,metar,20.0,metar,21.0,metar,1014.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,1,18,32.0,metar,38,metar,0.0,dwd_mosmix,10,metar,19.0,metar,21.0,metar,1013.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,1,19,33.0,metar,36,metar,0.0,dwd_mosmix,10,metar,22.0,metar,,,1012.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,1,20,33.0,metar,36,metar,0.0,dwd_mosmix,10,metar,22.0,metar,,,1011.0,metar,2,dwd_mosmix,2,dwd_mosmix
2026,1,1,21,34.0,metar,36,metar,0.0,dwd_mosmix,360,metar,15.0,metar,,,1010.0,metar,2,dwd_mosmix,7,dwd_mosmix
2026,1,1,22,29.0,metar,58,metar,0.0,dwd_mosmix,210,metar,17.0,metar,,,1011.0,metar,2,dwd_mosmix,1,dwd_mosmix
2026,1,1,23,28.0,metar,62,metar,0.0,dwd_mosmix,240,metar,11.0,metar,,,1011.0,metar,2,dwd_mosmix,1,dwd_mosmix
2026,1,2,0,26.0,metar,79,metar,0.0,dwd_mosmix,250,metar,11.0,metar,,,1012.0,metar,2,dwd_mosmix,1,dwd_mosmix
2026,1,2,1,24.0,metar,89,metar,0.0,dwd_mosmix,349,dwd_mosmix,2.0,metar,,,1013.0,metar,2,dwd_mosmix,1,dwd_mosmix
2026,1,2,2,22.0,metar,100,metar,0.0,dwd_mosmix,350,metar,4.0,metar,,,1014.0,metar,1,dwd_mosmix,7,dwd_mosmix
2026,1,2,3,26.0,metar,54,metar,0.0,dwd_mosmix,340,metar,9.0,metar,,,1014.0,metar,0,dwd_mosmix,7,dwd_mosmix
2026,1,2,4,25.0,metar,57,metar,0.0,dwd_mosmix,30,metar,11.0,metar,,,1014.0,metar,1,dwd_mosmix,8,dwd_mosmix
2026,1,2,5,25.0,metar,57,metar,0.0,dwd_mosmix,30,metar,11.0,metar,,,1013.0,metar,1,dwd_mosmix,8,dwd_mosmix
2026,1,2,6,25.0,metar,54,metar,0.0,dwd_mosmix,360,metar,9.0,metar,,,1013.0,metar,1,dwd_mosmix,8,dwd_mosmix
2026,1,2,7,21.0,metar,78,metar,0.0,dwd_mosmix,26,dwd_mosmix,2.0,metar,,,1012.0,metar,0,dwd_mosmix,18,dwd_mosmix
2026,1,2,8,21.0,metar,78,metar,0.0,dwd_mosmix,43,dwd_mosmix,2.0,metar,,,1012.0,metar,0,dwd_mosmix,18,dwd_mosmix
2026,1,2,9,20.0,metar,78,metar,0.0,dwd_mosmix,70,metar,6.0,metar,,,1012.0,metar,1,dwd_mosmix,7,dwd_mosmix
2026,1,2,10,20.0,metar,78,metar,0.0,dwd_mosmix,80,metar,4.0,metar,,,1012.0,metar,0,dwd_mosmix,7,dwd_mosmix
2026,1,2,11,19.0,metar,83,metar,0.0,dwd_mosmix,60,metar,6.0,metar,,,1012.0,metar,1,dwd_mosmix,7,dwd_mosmix
2026,1,2,12,20.0,metar,78,metar,0.0,dwd_mosmix,40,metar,7.0,metar,,,1012.0,metar,1,dwd_mosmix,7,dwd_mosmix
2026,1,2,13,23.0,metar,65,metar,0.0,dwd_mosmix,30,metar,9.0,metar,,,1013.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,2,14,27.0,metar,54,metar,0.0,dwd_mosmix,20,metar,9.0,metar,,,1013.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,2,15,28.0,metar,51,metar,0.0,dwd_mosmix,20,metar,11.0,metar,,,1014.0,metar,1,dwd_mosmix,2,dwd_mosmix
2026,1,2,16,29.0,metar,48,metar,0.0,dwd_mosmix,75,dwd_mosmix,7.0,metar,,,1014.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,2,17,31.0,metar,46,metar,0.0,dwd_mosmix,300,metar,11.0,metar,,,1013.0,metar,1,dwd_mosmix,7,dwd_mosmix
2026,1,2,18,31.0,metar,46,metar,0.0,dwd_mosmix,240,metar,11.0,metar,,,1012.0,metar,2,dwd_mosmix,7,dwd_mosmix
2026,1,2,19,30.0,metar,49,metar,0.0,dwd_mosmix,220,metar,17.0,metar,,,1011.0,metar,2,dwd_mosmix,7,dwd_mosmix
2026,1,2,20,30.0,metar,52,metar,0.0,dwd_mosmix,230,metar,17.0,metar,,,1010.0,metar,2,dwd_mosmix,8,dwd_mosmix
2026,1,2,21,29.0,metar,55,metar,0.0,dwd_mosmix,220,metar,15.0,metar,,,1009.0,metar,2,dwd_mosmix,8,dwd_mosmix
2026,1,2,22,28.0,metar,66,metar,0.0,dwd_mosmix,230,metar,13.0,metar,,,1009.0,metar,3,dwd_mosmix,1,dwd_mosmix
2026,1,2,23,27.0,metar,70,metar,0.0,dwd_mosmix,230,metar,11.0,metar,,,1010.0,metar,2,dwd_mosmix,1,dwd_mosmix
2026,1,3,0,25.0,metar,79,metar,0.0,dwd_mosmix,210,metar,6.0,metar,,,1010.0,metar,3,dwd_mosmix,1,dwd_mosmix
2026,1,3,1,23.0,metar,89,metar,0.0,dwd_mosmix,186,dwd_mosmix,2.0,metar,,,1011.0,metar,2,dwd_mosmix,1,dwd_mosmix
2026,1,3,2,22.0,metar,88,metar,0.0,dwd_mosmix,161,dwd_mosmix,4.0,metar,,,1012.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,3,3,23.0,metar,89,metar,0.0,dwd_mosmix,60,metar,6.0,metar,,,1013.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,3,4,23.0,metar,94,metar,0.0,dwd_mosmix,283,dwd_mosmix,4.0,metar,,,1013.0,metar,2,metar,8,dwd_mosmix
2026,1,3,5,22.0,metar,94,metar,0.0,dwd_mosmix,297,dwd_mosmix,2.0,metar,,,1013.0,metar,4,metar,8,dwd_mosmix
2026,1,3,6,23.0,metar,94,metar,0.0,dwd_mosmix,314,dwd_mosmix,4.0,metar,,,1013.0,metar,6,metar,8,dwd_mosmix
2026,1,3,7,22.0,metar,94,metar,0.0,dwd_mosmix,90,metar,6.0,metar,,,1013.0,metar,6,metar,18,dwd_mosmix
2026,1,3,8,21.0,metar,100,metar,0.0,dwd_mosmix,70,metar,7.0,metar,,,1012.0,metar,2,metar,18,dwd_mosmix
2026,1,3,9,21.0,metar,100,metar,0.0,dwd_mosmix,70,metar,6.0,metar,,,1012.0,metar,6,metar,7,dwd_mosmix
2026,1,3,10,22.0,metar,88,metar,0.0,dwd_mosmix,70,metar,6.0,metar,,,1012.0,metar,6,metar,7,dwd_mosmix
2026,1,3,11,21.0,metar,88,metar,0.0,dwd_mosmix,40,dwd_mosmix,4.0,metar,,,1012.0,metar,2,metar,7,dwd_mosmix
2026,1,3,12,20.0,metar,100,metar,0.0,dwd_mosmix,50,metar,4.0,metar,,,1012.0,metar,2,dwd_mosmix,2,dwd_mosmix
2026,1,3,13,23.0,metar,78,metar,0.0,dwd_mosmix,40,metar,7.0,metar,,,1013.0,metar,2,dwd_mosmix,2,dwd_mosmix
2026,1,3,14,25.0,metar,74,metar,0.0,dwd_mosmix,10,metar,7.0,metar,,,1014.0,metar,2,dwd_mosmix,2,dwd_mosmix
2026,1,3,15,29.0,metar,58,metar,0.0,dwd_mosmix,10,metar,7.0,metar,,,1014.0,metar,2,dwd_mosmix,2,dwd_mosmix
2026,1,3,16,30.0,metar,59,metar,0.0,dwd_mosmix,170,metar,4.0,metar,,,1014.0,metar,2,metar,2,dwd_mosmix
2026,1,3,17,30.0,metar,62,metar,0.0,dwd_mosmix,170,metar,6.0,metar,,,1014.0,metar,2,metar,2,dwd_mosmix
2026,1,3,18,30.0,metar,52,metar,0.0,dwd_mosmix,220,metar,9.0,metar,,,1013.0,metar,2,metar,2,dwd_mosmix
2026,1,3,19,30.0,metar,49,metar,0.0,dwd_mosmix,240,metar,15.0,metar,,,1012.0,metar,2,metar,2,dwd_mosmix
2026,1,3,20,29.0,metar,62,metar,0.0,dwd_mosmix,220,metar,13.0,metar,,,1011.0,metar,2,metar,2,dwd_mosmix
2026,1,3,21,30.0,metar,59,metar,0.0,dwd_mosmix,250,metar,17.0,metar,,,1010.0,metar,2,metar,2,dwd_mosmix
2026,1,3,22,29.0,metar,58,metar,0.0,dwd_mosmix,240,metar,15.0,metar,,,1010.0,metar,2,metar,1,dwd_mosmix
2026,1,3,23,28.0,metar,66,metar,0.0,dwd_mosmix,230,metar,11.0,metar,,,1010.0,metar,2,metar,2,dwd_mosmix
2026,1,4,0,26.0,metar,79,metar,0.0,dwd_mosmix,230,metar,7.0,metar,,,1011.0,metar,4,dwd_mosmix,2,dwd_mosmix
2026,1,4,1,24.0,metar,89,metar,0.0,dwd_mosmix,260,dwd_mosmix,2.0,metar,,,1011.0,metar,3,dwd_mosmix,2,dwd_mosmix
2026,1,4,2,23.0,metar,94,metar,0.0,dwd_mosmix,298,dwd_mosmix,2.0,metar,,,1012.0,metar,3,dwd_mosmix,7,dwd_mosmix
2026,1,4,3,22.0,metar,94,metar,0.0,dwd_mosmix,50,metar,6.0,metar,,,1013.0,metar,2,dwd_mosmix,7,dwd_mosmix
2026,1,4,4,22.0,metar,94,metar,0.0,dwd_mosmix,80,metar,4.0,metar,,,1013.0,metar,3,dwd_mosmix,8,dwd_mosmix
2026,1,4,5,23.0,metar,89,metar,0.0,dwd_mosmix,60,metar,6.0,metar,,,1013.0,metar,2,metar,8,dwd_mosmix
2026,1,4,6,22.0,metar,94,metar,0.0,dwd_mosmix,50,metar,6.0,metar,,,1013.0,metar,2,metar,8,dwd_mosmix
2026,1,4,7,22.0,metar,94,metar,0.0,dwd_mosmix,326,dwd_mosmix,4.0,metar,,,1012.0,metar,2,metar,18,dwd_mosmix
2026,1,4,8,22.0,metar,88,metar,0.0,dwd_mosmix,30,metar,6.0,metar,,,1012.0,metar,2,metar,18,dwd_mosmix
2026,1,4,9,22.0,metar,94,metar,0.0,dwd_mosmix,31,dwd_mosmix,4.0,metar,,,1011.0,metar,2,metar,2,dwd_mosmix
2026,1,4,10,22.0,metar,88,metar,0.0,dwd_mosmix,359,dwd_mosmix,2.0,metar,,,1012.0,metar,3,dwd_mosmix,2,dwd_mosmix
2026,1,4,11,20.0,metar,100,metar,0.0,dwd_mosmix,23,dwd_mosmix,4.0,metar,,,1012.0,metar,4,dwd_mosmix,2,dwd_mosmix
2026,1,4,12,20.0,metar,94,metar,0.0,dwd_mosmix,70,metar,6.0,metar,,,1012.0,metar,4,dwd_mosmix,2,dwd_mosmix
2026,1,4,13,20.0,metar,100,metar,0.0,dwd_mosmix,60,metar,6.0,metar,,,1013.0,metar,4,dwd_mosmix,2,dwd_mosmix
2026,1,4,14,26.0,metar,65,metar,0.0,dwd_mosmix,10,metar,9.0,metar,16.0,metar,1014.0,metar,3,dwd_mosmix,2,dwd_mosmix
2026,1,4,15,29.0,metar,52,metar,0.0,dwd_mosmix,20,metar,9.0,metar,,,1015.0,metar,3,dwd_mosmix,2,dwd_mosmix
2026,1,4,16,30.0,metar,43,metar,0.0,dwd_mosmix,10,metar,13.0,metar,,,1015.0,metar,2,dwd_mosmix,2,dwd_mosmix
2026,1,4,17,32.0,metar,41,metar,0.0,dwd_mosmix,40,metar,13.0,metar,,,1014.0,metar,2,dwd_mosmix,2,dwd_mosmix
2026,1,4,18,31.0,metar,49,metar,0.0,dwd_mosmix,230,metar,13.0,metar,,,1013.0,metar,2,dwd_mosmix,2,dwd_mosmix
2026,1,4,19,31.0,metar,49,metar,0.0,dwd_mosmix,220,metar,9.0,metar,,,1012.0,metar,2,dwd_mosmix,7,dwd_mosmix
2026,1,4,20,30.0,metar,52,metar,0.0,dwd_mosmix,240,metar,15.0,metar,,,1011.0,metar,2,dwd_mosmix,7,dwd_mosmix
2026,1,4,21,30.0,metar,59,metar,0.0,dwd_mosmix,220,metar,11.0,metar,,,1011.0,metar,2,dwd_mosmix,7,dwd_mosmix
2026,1,4,22,29.0,metar,66,metar,0.0,dwd_mosmix,230,metar,13.0,metar,,,1011.0,metar,2,dwd_mosmix,1,dwd_mosmix
2026,1,4,23,28.0,metar,66,metar,0.0,dwd_mosmix,240,metar,11.0,metar,,,1011.0,metar,2,dwd_mosmix,1,dwd_mosmix
2026,1,5,0,26.0,metar,74,metar,0.0,dwd_mosmix,240,metar,7.0,metar,,,1012.0,metar,2,dwd_mosmix,1,dwd_mosmix
2026,1,5,1,24.0,metar,83,metar,0.0,dwd_mosmix,14,dwd_mosmix,4.0,metar,,,1013.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,5,2,23.0,metar,83,metar,0.0,dwd_mosmix,3,dwd_mosmix,4.0,metar,,,1013.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,5,3,22.0,metar,88,metar,0.0,dwd_mosmix,30,metar,4.0,metar,,,1014.0,metar,1,dwd_mosmix,7,dwd_mosmix
2026,1,5,4,22.0,metar,83,metar,0.0,dwd_mosmix,360,metar,6.0,metar,,,1014.0,metar,1,dwd_mosmix,8,dwd_mosmix
2026,1,5,5,21.0,metar,88,metar,0.0,dwd_mosmix,322,dwd_mosmix,2.0,metar,,,1014.0,metar,1,dwd_mosmix,8,dwd_mosmix
2026,1,5,6,21.0,metar,88,metar,0.0,dwd_mosmix,342,dwd_mosmix,4.0,metar,,,1013.0,metar,1,dwd_mosmix,8,dwd_mosmix
2026,1,5,7,19.0,metar,94,metar,0.0,dwd_mosmix,10,dwd_mosmix,4.0,metar,,,1013.0,metar,1,dwd_mosmix,18,dwd_mosmix
2026,1,5,8,20.0,metar,94,metar,0.0,dwd_mosmix,60,metar,6.0,metar,,,1013.0,metar,1,dwd_mosmix,18,dwd_mosmix
2026,1,5,9,19.0,metar,88,metar,0.0,dwd_mosmix,41,dwd_mosmix,2.0,metar,,,1012.0,metar,1,dwd_mosmix,7,dwd_mosmix
2026,1,5,10,19.0,metar,88,metar,0.0,dwd_mosmix,40,metar,6.0,metar,,,1012.0,metar,1,dwd_mosmix,8,dwd_mosmix
2026,1,5,11,19.0,metar,83,metar,0.0,dwd_mosmix,30,metar,11.0,metar,,,1013.0,metar,1,dwd_mosmix,7,dwd_mosmix
2026,1,5,12,19.0,metar,83,metar,0.0,dwd_mosmix,70,metar,2.0,metar,,,1013.0,metar,2,dwd_mosmix,7,dwd_mosmix
2026,1,5,13,21.0,metar,78,metar,0.0,dwd_mosmix,70,metar,6.0,metar,,,1013.0,metar,1,dwd_mosmix,7,dwd_mosmix
2026,1,5,14,26.0,metar,61,metar,0.0,dwd_mosmix,80,metar,9.0,metar,,,1014.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,5,15,29.0,metar,52,metar,0.0,dwd_mosmix,50,metar,11.0,metar,,,1014.0,metar,1,dwd_mosmix,2,dwd_mosmix
2026,1,5,16,30.0,metar,46,metar,0.0,dwd_mosmix,30,metar,17.0,metar,,,1014.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,5,17,31.0,metar,43,metar,0.0,dwd_mosmix,10,metar,19.0,metar,,,1014.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,5,18,33.0,metar,39,metar,0.0,dwd_mosmix,350,metar,17.0,metar,,,1012.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,5,19,30.0,metar,55,metar,0.0,dwd_mosmix,230,metar,15.0,metar,,,1011.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,5,20,30.0,metar,49,metar,0.0,dwd_mosmix,240,metar,19.0,metar,,,1011.0,metar,2,dwd_mosmix,2,dwd_mosmix
2026,1,5,21,30.0,metar,49,metar,0.0,dwd_mosmix,220,metar,13.0,metar,,,1010.0,metar,2,dwd_mosmix,2,dwd_mosmix
2026,1,5,22,29.0,metar,55,metar,0.0,dwd_mosmix,220,metar,11.0,metar,,,1011.0,metar,2,dwd_mosmix,1,dwd_mosmix
2026,1,5,23,28.0,metar,58,metar,0.0,dwd_mosmix,260,metar,15.0,metar,,,1011.0,metar,2,metar,1,dwd_mosmix
2026,1,6,0,27.0,metar,62,metar,0.0,dwd_mosmix,280,metar,11.0,metar,,,1012.0,metar,2,metar,1,dwd_mosmix
2026,1,6,1,26.0,metar,65,metar,0.0,dwd_mosmix,290,metar,6.0,metar,,,1012.0,metar,2,metar,1,dwd_mosmix
2026,1,6,2,24.0,metar,74,metar,0.0,dwd_mosmix,40,dwd_mosmix,2.0,metar,,,1013.0,metar,2,metar,1,dwd_mosmix
2026,1,6,3,22.0,metar,88,metar,0.0,dwd_mosmix,16,dwd_mosmix,4.0,metar,,,1014.0,metar,2,metar,1,dwd_mosmix
2026,1,6,4,21.0,metar,94,metar,0.0,dwd_mosmix,359,dwd_mosmix,2.0,metar,,,1014.0,metar,2,metar,1,dwd_mosmix
2026,1,6,5,23.0,metar,74,metar,0.0,dwd_mosmix,340,metar,9.0,metar,,,1013.0,metar,2,metar,1,dwd_mosmix
2026,1,6,6,21.0,metar,83,metar,0.0,dwd_mosmix,338,dwd_mosmix,4.0,metar,,,1013.0,metar,2,metar,1,dwd_mosmix
2026,1,6,7,22.0,metar,78,metar,0.0,dwd_mosmix,40,metar,6.0,metar,,,1012.0,metar,2,metar,1,dwd_mosmix
2026,1,6,8,22.0,metar,73,metar,0.0,dwd_mosmix,70,metar,6.0,metar,,,1012.0,metar,2,metar,1,dwd_mosmix
2026,1,6,9,24.0,metar,65,metar,0.0,dwd_mosmix,30,metar,11.0,metar,,,1012.0,metar,2,metar,1,dwd_mosmix
2026,1,6,10,24.0,metar,61,metar,0.0,dwd_mosmix,30,metar,15.0,metar,,,1012.0,metar,2,metar,1,dwd_mosmix
2026,1,6,11,22.0,metar,69,metar,0.0,dwd_mosmix,70,metar,11.0,metar,,,1012.0,metar,2,metar,1,dwd_mosmix
2026,1,6,12,21.0,metar,73,metar,0.0,dwd_mosmix,60,metar,7.0,metar,,,1013.0,metar,2,dwd_mosmix,2,dwd_mosmix
2026,1,6,13,24.0,metar,61,metar,0.0,dwd_mosmix,50,metar,4.0,metar,,,1013.0,metar,2,dwd_mosmix,2,dwd_mosmix
2026,1,6,14,26.0,metar,54,metar,0.0,dwd_mosmix,50,metar,13.0,metar,,,1014.0,metar,2,dwd_mosmix,2,dwd_mosmix
2026,1,6,15,29.0,metar,45,metar,0.0,dwd_mosmix,40,metar,15.0,metar,,,1014.0,metar,1,dwd_mosmix,2,dwd_mosmix
2026,1,6,16,30.0,metar,40,metar,0.0,dwd_mosmix,30,metar,22.0,metar,,,1014.0,metar,0,dwd_mosmix,1,dwd_mosmix
2026,1,6,17,31.0,metar,38,metar,0.0,dwd_mosmix,30,metar,17.0,metar,,,1013.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,6,18,32.0,metar,36,metar,0.0,dwd_mosmix,20,metar,15.0,metar,,,1012.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,6,19,33.0,metar,32,metar,0.0,dwd_mosmix,360,metar,9.0,metar,,,1010.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,6,20,31.0,metar,46,metar,0.0,dwd_mosmix,210,metar,11.0,metar,,,1010.0,metar,2,dwd_mosmix,7,dwd_mosmix
2026,1,6,21,30.0,metar,46,metar,0.0,dwd_mosmix,230,metar,11.0,metar,,,1010.0,metar,2,dwd_mosmix,7,dwd_mosmix
2026,1,6,22,29.0,metar,55,metar,0.0,dwd_mosmix,210,metar,9.0,metar,,,1010.0,metar,2,dwd_mosmix,1,dwd_mosmix
2026,1,6,23,28.0,metar,62,metar,0.0,dwd_mosmix,230,metar,7.0,metar,,,1011.0,metar,2,dwd_mosmix,1,dwd_mosmix
2026,1,7,0,25.0,metar,74,metar,0.0,dwd_mosmix,220,metar,6.0,metar,,,1011.0,metar,2,dwd_mosmix,1,dwd_mosmix
2026,1,7,1,24.0,metar,74,metar,0.0,dwd_mosmix,300,metar,7.0,metar,,,1012.0,metar,2,dwd_mosmix,1,dwd_mosmix
2026,1,7,2,23.0,metar,78,metar,0.0,dwd_mosmix,360,metar,6.0,metar,,,1012.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,7,3,21.0,metar,88,metar,0.0,dwd_mosmix,28,dwd_mosmix,2.0,metar,,,1013.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,7,4,22.0,metar,78,metar,0.0,dwd_mosmix,50,metar,6.0,metar,,,1013.0,metar,1,dwd_mosmix,8,dwd_mosmix
2026,1,7,5,22.0,metar,73,metar,0.0,dwd_mosmix,321,dwd_mosmix,4.0,metar,,,1013.0,metar,1,dwd_mosmix,8,dwd_mosmix
2026,1,7,6,25.5,dwd_mosmix,77,dwd_mosmix,0.0,dwd_mosmix,341,dwd_mosmix,3.7,dwd_mosmix,,,1012.8,dwd_mosmix,1,dwd_mosmix,8,dwd_mosmix
2026,1,7,7,21.0,metar,83,metar,0.0,dwd_mosmix,50,metar,7.0,metar,,,1012.0,metar,6,metar,18,dwd_mosmix
2026,1,7,8,20.0,metar,88,metar,0.0,dwd_mosmix,8,dwd_mosmix,4.0,metar,,,1012.0,metar,4,metar,18,dwd_mosmix
2026,1,7,9,20.0,metar,88,metar,0.0,dwd_mosmix,20,metar,6.0,metar,,,1011.0,metar,1,dwd_mosmix,7,dwd_mosmix
2026,1,7,10,24.0,metar,69,metar,0.0,dwd_mosmix,20,metar,11.0,metar,,,1011.0,metar,1,dwd_mosmix,8,dwd_mosmix
2026,1,7,11,23.0,metar,74,metar,0.0,dwd_mosmix,70,metar,7.0,metar,,,1011.0,metar,1,dwd_mosmix,8,dwd_mosmix
2026,1,7,12,24.0,metar,65,metar,0.0,dwd_mosmix,20,metar,9.0,metar,,,1012.0,metar,2,dwd_mosmix,7,dwd_mosmix
2026,1,7,13,24.0,metar,65,metar,0.0,dwd_mosmix,30,metar,13.0,metar,,,1013.0,metar,1,dwd_mosmix,7,dwd_mosmix
2026,1,7,14,26.0,metar,61,metar,0.0,dwd_mosmix,10,metar,13.0,metar,,,1013.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,7,15,29.0,metar,52,metar,0.0,dwd_mosmix,20,metar,19.0,metar,,,1013.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,7,16,30.0,metar,43,metar,0.0,dwd_mosmix,10,metar,19.0,metar,,,1013.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,7,17,32.0,metar,41,metar,0.0,dwd_mosmix,10,metar,17.0,metar,,,1012.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,7,18,33.0,metar,39,metar,0.0,dwd_mosmix,100,metar,7.0,metar,,,1011.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,7,19,32.0,metar,46,metar,0.0,dwd_mosmix,170,metar,9.0,metar,,,1010.0,metar,1,dwd_mosmix,7,dwd_mosmix
2026,1,7,20,31.0,metar,52,metar,0.0,dwd_mosmix,180,metar,13.0,metar,,,1009.0,metar,2,metar,7,dwd_mosmix
2026,1,7,21,30.0,metar,52,metar,0.0,dwd_mosmix,200,metar,13.0,metar,,,1009.0,metar,2,metar,7,dwd_mosmix
2026,1,7,22,30.0,metar,55,metar,0.0,dwd_mosmix,220,metar,7.0,metar,,,1009.0,metar,2,metar,1,dwd_mosmix
2026,1,7,23,30.0,metar,52,metar,0.0,dwd_mosmix,79,dwd_mosmix,4.0,metar,,,1009.0,metar,2,metar,1,dwd_mosmix
2026,1,8,0,26.0,metar,70,metar,0.0,dwd_mosmix,240,metar,7.0,metar,,,1010.0,metar,2,dwd_mosmix,1,dwd_mosmix
2026,1,8,1,24.0,metar,78,metar,0.0,dwd_mosmix,47,dwd_mosmix,4.0,metar,,,1010.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,8,2,24.0,metar,78,metar,0.0,dwd_mosmix,43,dwd_mosmix,4.0,metar,,,1011.0,metar,1,dwd_mosmix,1,dwd_mosmix
2026,1,8,3,23.0,metar,78,metar,0.0,dwd_mosmix,40,dwd_mosmix,4.0,metar,,,1011.0,metar,0,dwd_mosmix,1,dwd_mosmix
2026,1,8,4,24.0,metar,69,metar,0.0,dwd_mosmix,10,metar,7.0,metar,,,1012.0,metar,2,metar,8,dwd_mosmix
2026,1,8,5,22.0,metar,73,metar,0.0,dwd_mosmix,30,metar,6.0,metar,,,1012.0,metar,4,metar,8,dwd_mosmix
2026,1,8,6,22.0,metar,78,metar,0.0,dwd_mosmix,40,metar,7.0,metar,,,1011.0,metar,4,metar,8,dwd_mosmix
2026,1,8,7,22.0,metar,78,metar,0.0,dwd_mosmix,40,metar,7.0,metar,,,1011.0,metar,4,metar,18,dwd_mosmix
2026,1,8,8,21.0,metar,78,metar,0.0,dwd_mosmix,40,metar,7.0,metar,,,1011.0,metar,2,metar,18,dwd_mosmix
2026,1,8,9,23.0,metar,74,metar,0.0,dwd_mosmix,360,metar,9.0,metar,,,1010.0,metar,2,metar,7,dwd_mosmix
