year,month,day,hour,temp,temp_source,rhum,rhum_source,prcp,prcp_source,wdir,wdir_source,wspd,wspd_source,wpgt,wpgt_source,pres,pres_source,cldc,cldc_source,coco,coco_source
2022,1,4,8,26.0,isd_lite,65,isd_lite,,,60,isd_lite,7.6,isd_lite,,,1012.0,metar,,,8,dwd_mosmix
2022,1,4,9,23.0,isd_lite,83,isd_lite,,,80,metar,3.6,isd_lite,,,1012.0,metar,,,8,dwd_mosmix
2022,1,4,10,23.0,isd_lite,78,isd_lite,,,80,isd_lite,5.4,isd_lite,,,1011.0,metar,,,18,dwd_mosmix
2022,1,4,11,26.0,isd_lite,65,isd_lite,,,20,isd_lite,9.4,isd_lite,,,1013.0,metar,,,18,dwd_mosmix
2022,1,4,12,25.0,isd_lite,69,isd_lite,,,60,isd_lite,7.6,isd_lite,,,1013.9,dwd_mosmix,,,8,dwd_mosmix
2022,1,4,13,25.0,isd_lite,69,isd_lite,,,80,isd_lite,7.6,isd_lite,,,1014.0,metar,,,8,dwd_mosmix
2022,1,4,14,27.0,isd_lite,62,isd_lite,,,80,isd_lite,13.0,isd_lite,,,1014.0,metar,,,8,dwd_mosmix
2022,1,4,15,30.0,isd_lite,52,isd_lite,,,50,isd_lite,18.4,isd_lite,,,1014.0,metar,,,8,dwd_mosmix
2022,1,4,16,30.0,isd_lite,52,isd_lite,,,20,isd_lite,18.4,isd_lite,,,1014.0,metar,,,8,dwd_mosmix
2022,1,4,17,31.0,isd_lite,49,isd_lite,,,360,isd_lite,18.4,isd_lite,,,1013.0,metar,,,8,dwd_mosmix
2022,1,4,18,33.0,isd_lite,44,isd_lite,,,340,isd_lite,20.5,isd_lite,,,1011.0,metar,,,8,dwd_mosmix
2022,1,4,19,34.0,isd_lite,39,isd_lite,,,20,isd_lite,22.3,isd_lite,,,1011.0,metar,,,7,dwd_mosmix
2022,1,4,20,33.0,isd_lite,49,isd_lite,,,170,metar,13.0,isd_lite,,,1010.0,metar,,,2,dwd_mosmix
2022,1,4,21,31.0,isd_lite,59,isd_lite,,,170,isd_lite,9.4,isd_lite,,,1010.0,metar,,,2,dwd_mosmix
2022,1,4,22,31.0,isd_lite,59,isd_lite,,,150,isd_lite,9.4,isd_lite,,,1010.0,metar,,,3,dwd_mosmix
2022,1,4,23,30.0,isd_lite,59,isd_lite,,,250,metar,3.6,isd_lite,,,1010.0,metar,,,2,dwd_mosmix
2022,1,5,0,28.0,isd_lite,66,isd_lite,,,250,isd_lite,7.6,isd_lite,,,1010.0,metar,,,2,dwd_mosmix
2022,1,5,1,25.0,isd_lite,78,isd_lite,,,20,metar,3.6,isd_lite,,,1011.0,metar,,,7,dwd_mosmix
2022,1,5,2,28.0,isd_lite,55,isd_lite,,,30,isd_lite,11.2,isd_lite,,,1012.0,metar,,,7,dwd_mosmix
2022,1,5,3,28.0,isd_lite,55,isd_lite,,,40,isd_lite,14.8,isd_lite,,,1012.0,metar,,,7,dwd_mosmix
2022,1,5,4,27.0,isd_lite,54,isd_lite,,,50,isd_lite,13.0,isd_lite,,,1012.0,metar,,,18,dwd_mosmix
2022,1,5,5,26.0,isd_lite,61,isd_lite,,,60,isd_lite,13.0,isd_lite,,,1012.0,metar,,,18,dwd_mosmix
2022,1,5,6,27.0,isd_lite,54,isd_lite,,,30,isd_lite,18.4,isd_lite,,,1011.0,metar,,,8,dwd_mosmix
2022,1,5,7,27.0,isd_lite,54,isd_lite,,,30,isd_lite,14.8,isd_lite,,,1011.0,metar,,,8,dwd_mosmix
2022,1,5,8,26.0,isd_lite,58,isd_lite,,,30,isd_lite,16.6,isd_lite,,,1011.0,metar,,,8,dwd_mosmix
2022,1,5,9,25.0,isd_lite,61,isd_lite,,,30,isd_lite,14.8,isd_lite,,,1011.0,metar,,,8,dwd_mosmix
2022,1,5,10,25.0,isd_lite,61,isd_lite,,,40,isd_lite,13.0,isd_lite,,,1011.0,metar,,,8,dwd_mosmix
2022,1,5,11,25.0,isd_lite,61,isd_lite,,,40,isd_lite,16.6,isd_lite,,,1011.0,metar,,,8,dwd_mosmix
2022,1,5,12,24.0,isd_lite,65,isd_lite,,,40,isd_lite,13.0,isd_lite,,,1012.0,metar,,,8,dwd_mosmix
2022,1,5,13,23.0,isd_lite,69,isd_lite,,,50,isd_lite,11.2,isd_lite,,,1012.0,metar,,,8,dwd_mosmix
2022,1,5,14,26.0,isd_lite,58,isd_lite,,,50,isd_lite,13.0,isd_lite,,,1013.0,metar,,,8,dwd_mosmix
2022,1,5,15,29.0,isd_lite,48,isd_lite,,,40,isd_lite,16.6,isd_lite,,,1013.0,metar,,,8,dwd_mosmix
2022,1,5,16,30.0,isd_lite,46,isd_lite,,,30,isd_lite,14.8,isd_lite,,,1012.0,metar,,,8,dwd_mosmix
2022,1,5,17,31.0,isd_lite,40,isd_lite,,,70,isd_lite,14.8,isd_lite,,,1011.0,metar,,,8,dwd_mosmix
2022,1,5,18,32.0,isd_lite,41,isd_lite,,,180,metar,9.4,isd_lite,,,1009.0,metar,,,8,dwd_mosmix
2022,1,5,19,32.0,isd_lite,49,isd_lite,,,180,isd_lite,9.4,isd_lite,,,1008.0,metar,,,7,dwd_mosmix
2022,1,5,20,31.0,isd_lite,52,isd_lite,,,170,isd_lite,13.0,isd_lite,,,1008.0,metar,,,1,dwd_mosmix
2022,1,5,21,31.0,isd_lite,52,isd_lite,,,180,isd_lite,9.4,isd_lite,,,1008.0,metar,,,1,dwd_mosmix
2022,1,5,22,31.0,isd_lite,55,isd_lite,,,210,isd_lite,7.6,isd_lite,,,1008.0,metar,,,1,dwd_mosmix
2022,1,5,23,30.0,isd_lite,59,isd_lite,,,190,isd_lite,7.6,isd_lite,,,1009.0,metar,,,1,dwd_mosmix
2022,1,6,0,26.0,isd_lite,79,isd_lite,,,240,isd_lite,5.4,isd_lite,,,1009.0,metar,,,1,dwd_mosmix
2022,1,6,1,26.0,isd_lite,74,isd_lite,,,300,isd_lite,13.0,isd_lite,,,1010.0,metar,,,1,dwd_mosmix
2022,1,6,2,24.0,isd_lite,83,isd_lite,,,313,dwd_mosmix,3.6,isd_lite,,,1011.0,metar,,,18,dwd_mosmix
2022,1,6,3,23.0,isd_lite,88,isd_lite,,,80,metar,3.6,isd_lite,,,1012.0,metar,,,7,dwd_mosmix
2022,1,6,4,21.0,isd_lite,88,isd_lite,,,80,isd_lite,3.6,isd_lite,,,1011.0,metar,,,18,dwd_mosmix
2022,1,6,5,22.0,isd_lite,83,isd_lite,,,60,metar,1.8,isd_lite,,,1011.0,metar,,,18,dwd_mosmix
2022,1,6,6,21.0,isd_lite,83,isd_lite,,,60,isd_lite,5.4,isd_lite,,,1011.0,metar,,,8,dwd_mosmix
2022,1,6,7,22.0,isd_lite,78,isd_lite,,,60,metar,3.6,isd_lite,,,1010.0,metar,,,8,dwd_mosmix
2022,1,6,8,22.0,isd_lite,73,isd_lite,,,60,isd_lite,5.4,isd_lite,,,1014.0,metar,,,8,dwd_mosmix
2022,1,6,9,22.0,isd_lite,69,isd_lite,,,30,isd_lite,5.4,isd_lite,,,1010.0,metar,,,8,dwd_mosmix
2022,1,6,10,23.0,isd_lite,65,isd_lite,,,20,isd_lite,5.4,isd_lite,,,1010.0,metar,,,8,dwd_mosmix
2022,1,6,11,22.0,isd_lite,73,isd_lite,,,50,isd_lite,7.6,isd_lite,,,1011.0,metar,,,8,dwd_mosmix
2022,1,6,12,23.0,isd_lite,74,isd_lite,,,10,isd_lite,11.2,isd_lite,,,1011.0,metar,,,8,dwd_mosmix
2022,1,6,13,22.0,isd_lite,83,isd_lite,,,80,isd_lite,5.4,isd_lite,,,1011.0,metar,,,8,dwd_mosmix
2022,1,6,14,26.0,isd_lite,70,isd_lite,,,10,isd_lite,13.0,isd_lite,,,1012.0,metar,,,8,dwd_mosmix
2022,1,6,15,30.0,isd_lite,52,isd_lite,,,40,isd_lite,9.4,isd_lite,,,1013.0,metar,,,8,dwd_mosmix
2022,1,6,16,31.0,isd_lite,46,isd_lite,,,110,isd_lite,9.4,isd_lite,,,1012.0,metar,,,8,dwd_mosmix
2022,1,6,17,31.0,isd_lite,49,isd_lite,,,100,isd_lite,9.4,isd_lite,,,1011.0,metar,,,8,dwd_mosmix
2022,1,6,18,31.0,isd_lite,59,isd_lite,,,170,isd_lite,11.2,isd_lite,,,1010.0,metar,,,7,dwd_mosmix
2022,1,6,19,31.0,isd_lite,59,isd_lite,,,170,isd_lite,14.8,isd_lite,,,1009.0,metar,,,7,dwd_mosmix
2022,1,6,20,31.0,isd_lite,59,isd_lite,,,170,isd_lite,13.0,isd_lite,,,1009.0,metar,,,2,dwd_mosmix
2022,1,6,21,30.0,isd_lite,59,isd_lite,,,190,isd_lite,14.8,isd_lite,,,1009.0,metar,,,2,dwd_mosmix
2022,1,6,22,29.0,isd_lite,62,isd_lite,,,200,isd_lite,11.2,isd_lite,,,1009.0,metar,,,2,dwd_mosmix
2022,1,6,23,29.0,isd_lite,62,isd_lite,,,210,isd_lite,9.4,isd_lite,,,1010.0,metar,,,18,dwd_mosmix
2022,1,7,0,27.0,isd_lite,70,isd_lite,,,230,isd_lite,5.4,isd_lite,,,1011.0,metar,,,18,dwd_mosmix
2022,1,7,1,25.0,isd_lite,78,isd_lite,,,340,metar,3.6,isd_lite,,,1011.0,metar,,,18,dwd_mosmix
2022,1,7,2,24.0,isd_lite,83,isd_lite,,,340,isd_lite,5.4,isd_lite,,,1012.0,metar,,,18,dwd_mosmix
2022,1,7,3,23.0,isd_lite,88,isd_lite,,,10,isd_lite,3.6,isd_lite,,,1013.0,metar,,,7,dwd_mosmix
2022,1,7,4,22.0,isd_lite,94,isd_lite,,,60,isd_lite,5.4,isd_lite,,,1013.0,metar,,,18,dwd_mosmix
2022,1,7,5,22.0,isd_lite,94,isd_lite,,,90,metar,3.6,isd_lite,,,1013.0,metar,,,8,dwd_mosmix
2022,1,7,6,23.0,isd_lite,88,isd_lite,,,90,isd_lite,5.4,isd_lite,,,1012.0,metar,,,8,dwd_mosmix
2022,1,7,7,22.0,isd_lite,88,isd_lite,,,70,isd_lite,7.6,isd_lite,,,1012.0,metar,,,8,dwd_mosmix
2022,1,7,8,23.0,isd_lite,83,isd_lite,,,30,isd_lite,5.4,isd_lite,,,1012.0,metar,,,8,dwd_mosmix
2022,1,7,9,23.0,isd_lite,83,isd_lite,,,10,isd_lite,5.4,isd_lite,,,1012.0,metar,,,8,dwd_mosmix
2022,1,7,10,22.0,isd_lite,83,isd_lite,,,60,metar,3.6,isd_lite,,,1012.0,metar,,,8,dwd_mosmix
2022,1,7,11,23.0,isd_lite,83,isd_lite,,,60,isd_lite,5.4,isd_lite,,,1013.0,metar,,,8,dwd_mosmix
2022,1,7,12,22.0,isd_lite,83,isd_lite,,,60,isd_lite,5.4,isd_lite,,,1014.0,metar,,,8,dwd_mosmix
2022,1,7,13,23.0,isd_lite,78,isd_lite,,,50,isd_lite,5.4,isd_lite,,,1014.0,metar,,,8,dwd_mosmix
2022,1,7,14,26.0,isd_lite,70,isd_lite,,,20,isd_lite,13.0,isd_lite,,,1014.0,metar,,,8,dwd_mosmix
2022,1,7,15,29.0,isd_lite,62,isd_lite,,,30,isd_lite,11.2,isd_lite,,,1014.0,metar,,,8,dwd_mosmix
2022,1,7,16,31.0,isd_lite,52,isd_lite,,,50,isd_lite,9.4,isd_lite,,,1014.0,metar,,,8,dwd_mosmix
2022,1,7,17,31.0,isd_lite,52,isd_lite,,,110,isd_lite,11.2,isd_lite,,,1013.0,metar,,,8,dwd_mosmix
2022,1,7,18,32.0,isd_lite,56,isd_lite,,,170,metar,7.6,isd_lite,,,1012.0,metar,,,8,dwd_mosmix
2022,1,7,19,32.0,isd_lite,56,isd_lite,,,170,isd_lite,9.4,isd_lite,,,1011.0,metar,,,8,dwd_mosmix
2022,1,7,20,31.0,isd_lite,55,isd_lite,,,180,isd_lite,13.0,isd_lite,,,1010.0,metar,,,8,dwd_mosmix
2022,1,7,21,31.0,isd_lite,55,isd_lite,,,210,isd_lite,9.4,isd_lite,,,1011.0,metar,,,8,dwd_mosmix
2022,1,7,22,30.0,isd_lite,59,isd_lite,,,220,isd_lite,11.2,isd_lite,,,1011.0,metar,,,2,dwd_mosmix
2022,1,7,23,30.0,isd_lite,55,isd_lite,,,250,isd_lite,13.0,isd_lite,,,1012.0,metar,,,2,dwd_mosmix
2022,1,8,0,26.0,isd_lite,74,isd_lite,,,240,isd_lite,3.6,isd_lite,,,1012.0,metar,,,2,dwd_mosmix
2022,1,8,1,24.0,isd_lite,83,isd_lite,,,299,dwd_mosmix,1.8,isd_lite,,,1013.0,metar,,,2,dwd_mosmix
2022,1,8,2,23.0,isd_lite,88,isd_lite,,,0,isd_lite,0.0,isd_lite,,,1014.0,metar,,,2,dwd_mosmix
2022,1,8,3,24.0,isd_lite,83,isd_lite,,,350,isd_lite,5.4,isd_lite,,,1014.0,metar,,,1,dwd_mosmix
2022,1,8,4,25.0,isd_lite,84,isd_lite,,,350,isd_lite,11.2,isd_lite,,,1014.0,metar,,,18,dwd_mosmix
2022,1,8,5,22.0,isd_lite,94,isd_lite,,,294,dwd_mosmix,3.6,isd_lite,,,1013.0,metar,,,8,dwd_mosmix
2022,1,8,6,22.0,isd_lite,88,isd_lite,,,70,metar,3.6,isd_lite,,,1013.0,metar,,,8,dwd_mosmix
2022,1,8,7,20.0,isd_lite,94,isd_lite,,,70,isd_lite,7.6,isd_lite,,,1013.0,metar,,,8,dwd_mosmix
2022,1,8,8,21.0,isd_lite,83,isd_lite,,,70,isd_lite,5.4,isd_lite,,,1013.0,metar,,,8,dwd_mosmix
2022,1,8,9,21.0,isd_lite,88,isd_lite,,,70,isd_lite,9.4,isd_lite,,,1013.0,metar,,,8,dwd_mosmix
2022,1,8,10,21.0,isd_lite,88,isd_lite,,,80,isd_lite,7.6,isd_lite,,,1014.0,metar,,,8,dwd_mosmix
2022,1,8,11,21.0,isd_lite,88,isd_lite,,,60,isd_lite,7.6,isd_lite,,,1014.0,metar,,,8,dwd_mosmix
2022,1,8,12,22.0,isd_lite,83,isd_lite,,,20,isd_lite,7.6,isd_lite,,,1014.0,metar,,,8,dwd_mosmix
2022,1,8,13,25.0,isd_lite,69,isd_lite,,,20,isd_lite,9.4,isd_lite,,,1016.0,metar,,,8,dwd_mosmix
2022,1,8,14,26.0,isd_lite,74,isd_lite,,,40,metar,5.4,isd_lite,,,1016.0,metar,,,8,dwd_mosmix
2022,1,8,15,29.0,isd_lite,55,isd_lite,,,40,isd_lite,14.8,isd_lite,,,1016.0,metar,,,8,dwd_mosmix
2022,1,8,16,31.0,isd_lite,49,isd_lite,,,30,isd_lite,7.6,isd_lite,,,1016.0,metar,,,8,dwd_mosmix
2022,1,8,17,32.0,isd_lite,43,isd_lite,,,110,isd_lite,9.4,isd_lite,,,1015.0,metar,,,8,dwd_mosmix
2022,1,8,18,33.0,isd_lite,41,isd_lite,,,170,metar,9.4,isd_lite,,,1014.0,metar,,,7,dwd_mosmix
2022,1,8,19,31.0,isd_lite,55,isd_lite,,,170,isd_lite,13.0,isd_lite,,,1013.0,metar,,,7,dwd_mosmix
2022,1,8,20,31.0,isd_lite,55,isd_lite,,,190,isd_lite,11.2,isd_lite,,,1013.0,metar,,,7,dwd_mosmix
2022,1,8,21,31.0,isd_lite,55,isd_lite,,,150,isd_lite,9.4,isd_lite,,,1013.0,metar,,,2,dwd_mosmix
2022,1,8,22,31.0,isd_lite,55,isd_lite,,,150,isd_lite,7.6,isd_lite,,,1013.0,metar,,,2,dwd_mosmix
2022,1,8,23,30.0,isd_lite,55,isd_lite,,,250,metar,3.6,isd_lite,,,1013.0,metar,,,2,dwd_mosmix
2022,1,9,0,27.0,isd_lite,74,isd_lite,,,250,isd_lite,3.6,isd_lite,,,1014.0,metar,,,2,dwd_mosmix
2022,1,9,1,26.0,isd_lite,74,isd_lite,,,315,dwd_mosmix,3.6,isd_lite,,,1015.0,metar,,,2,dwd_mosmix
2022,1,9,2,26.0,isd_lite,74,isd_lite,,,50,metar,5.4,isd_lite,,,1016.0,metar,,,2,dwd_mosmix
2022,1,9,3,25.0,isd_lite,78,isd_lite,,,50,isd_lite,5.4,isd_lite,,,1016.0,metar,,,7,dwd_mosmix
2022,1,9,4,25.0,isd_lite,78,isd_lite,,,80,isd_lite,7.6,isd_lite,,,1016.0,metar,,,18,dwd_mosmix
